"bin","bbl"
1076940,1003860063
1076939,1003860063
1088348,1003860062
1004625,1003860062
1082802,1003860061
1004624,1003860061
1088347,1003860060
1004623,1003860058
1087432,1003860056
1004620,1003860053
1004619,1003860038
1004618,1003860036
1004617,1003860033
1004616,1003860020
1082842,1003860015
1004615,1003860014
1004614,1003860011
1004613,1003860011
1004612,1003860011
1004611,1003860010
1076882,1003860008
1076880,1003860007
1083147,1003860005
1076894,1003860005
1084635,1003860003
1004610,1003860001
1079679,1003857501
1004609,1003850063
1004608,1003850058
1004606,1003850056
1004605,1003850055
1004604,1003850054
1004603,1003850053
1004602,1003850050
1087353,1003850049
1004601,1003850046
1004600,1003850042
1087827,1003850040
1004599,1003850038
1086127,1003850037
1076887,1003850036
1076886,1003850036
1086126,1003850035
1004598,1003850034
1004597,1003850030
1004596,1003850029
1004595,1003850027
1004594,1003850026
1004593,1003850024
1004592,1003850023
1084633,1003850022
1087318,1003850020
1077473,1003850018
1077450,1003850018
1004590,1003850014
1004589,1003850005
1004588,1003850004
1082473,1003850002
1004587,1003850001
1087923,1003847505
1004570,1003847504
1087568,1003847503
1087490,1003847502
1004571,1003847502
1086550,1003847501
1004586,1003840033
1004585,1003840029
1004584,1003840027
1004583,1003840026
1004582,1003840025
1004581,1003840024
1004580,1003840023
1004578,1003840018
1004577,1003840017
1004576,1003840016
1004575,1003840015
1087845,1003840012
1087844,1003840012
1087843,1003840012
1004569,1003840008
1004568,1003840007
1004567,1003840006
1088218,1003830001
1078025,1003820100
1078024,1003820100
1078023,1003820100
1078022,1003820100
1078021,1003820100
1088346,1003820022
1088345,1003820022
1088344,1003820022
1004565,1003820022
1083146,1003820001
1083145,1003820001
1083144,1003820001
1083143,1003820001
1083142,1003820001
1083141,1003820001
1004564,1003810038
1079047,1003800050
1004562,1003790057
1088945,1003790053
1084632,1003790051
1004559,1003790048
1004550,1003790045
1004558,1003790044
1084631,1003790039
1004556,1003790037
1004554,1003790034
1004553,1003790034
1004552,1003790032
1004551,1003790027
1075673,1003790025
1077210,1003790023
1004549,1003790021
1004548,1003790020
1004547,1003790019
1004546,1003790017
1004545,1003790015
1004544,1003790014
1004543,1003790012
1004542,1003790011
1004541,1003790010
1075672,1003790009
1082496,1003790008
1004538,1003780043
1004537,1003780039
1004536,1003780035
1004535,1003780034
1004534,1003780033
1004533,1003780032
1004532,1003780031
1004531,1003780030
1082801,1003780029
1082800,1003780028
1088343,1003780017
1088342,1003780017
1085092,1003780017
1084876,1003780017
1004530,1003780010
1004529,1003780009
1084875,1003780004
1004527,1003780004
1075834,1003780001
1089731,1003777504
1089381,1003777503
1087666,1003777502
1004505,1003777501
1004526,1003770072
1087352,1003770070
1004525,1003770068
1004524,1003770067
1004523,1003770066
1004522,1003770064
1004521,1003770062
1004520,1003770061
1004519,1003770060
1004518,1003770059
1087173,1003770057
1004517,1003770056
1004516,1003770055
1004515,1003770054
1004514,1003770053
1004513,1003770052
1004512,1003770051
1004511,1003770050
1004510,1003770045
1004508,1003770037
1084630,1003770030
1084629,1003770030
1084628,1003770030
1004507,1003770026
1004506,1003770016
1004504,1003770010
1087351,1003770009
1004503,1003770008
1004502,1003770007
1004501,1003770006
1004500,1003770005
1004499,1003770002
1004498,1003770001
1083433,1003760132
1083432,1003760132
1004497,1003760063
1004496,1003760062
1075828,1003760058
1004495,1003760054
1004494,1003760053
1004493,1003760044
1004492,1003760043
1004491,1003760041
1004490,1003760039
1004489,1003760033
1004488,1003760032
1004487,1003760031
1004486,1003760030
1004485,1003760028
1004484,1003760027
1004483,1003760026
1004482,1003760025
1004481,1003760024
1004480,1003760023
1004479,1003760022
1004478,1003760021
1004477,1003760019
1004476,1003760018
1004475,1003760016
1004474,1003760014
1004473,1003760013
1004472,1003760011
1004471,1003760010
1004470,1003760009
1004469,1003760007
1004468,1003760005
1004467,1003760004
1004466,1003760003
1087058,1003757502
1004444,1003757501
1075622,1003750063
1004462,1003750062
1004461,1003750061
1075621,1003750045
1004447,1003750042
1004446,1003750041
1004445,1003750039
1004443,1003750032
1004442,1003750030
1004441,1003750029
1004440,1003750028
1075623,1003750001
1004424,1003747501
1004423,1003740065
1004422,1003740047
1004421,1003740046
1004420,1003740043
1004419,1003740041
1082966,1003740037
1077342,1003740037
1004417,1003740036
1004416,1003740034
1088944,1003740032
1087569,1003740025
1087350,1003740025
1004415,1003740020
1004414,1003740008
1004413,1003740006
1004412,1003740005
1004411,1003740004
1004410,1003740003
1004409,1003740002
1004408,1003740001
1004407,1003730069
1004406,1003730064
1004405,1003730063
1004404,1003730062
1004403,1003730061
1004402,1003730060
1004401,1003730057
1087317,1003730051
1004397,1003730049
1004396,1003730046
1004395,1003730040
1084874,1003730038
1004393,1003730034
1004392,1003730032
1004390,1003730023
1004389,1003730023
1004388,1003730021
1004387,1003730019
1004386,1003730018
1004385,1003730017
1004384,1003730016
1004382,1003730014
1004381,1003730013
1004380,1003730008
1079677,1003730002
1079042,1003730002
1004379,1003730001
1087349,1003727501
1004378,1003720068
1004377,1003720064
1086167,1003720060
1004376,1003720056
1004375,1003720055
1004373,1003720052
1088943,1003720051
1004372,1003720051
1088845,1003720041
1004369,1003720039
1004368,1003720038
1004367,1003720037
1004366,1003720036
1004365,1003720034
1004364,1003720033
1004362,1003720030
1084626,1003720026
1086165,1003720024
1086166,1003720023
1004360,1003720022
1004359,1003720019
1004358,1003720018
1084624,1003720017
1084623,1003720016
1004357,1003720014
1004356,1003720012
1004355,1003720010
1004354,1003720009
1079676,1003720008
1079675,1003720008
1079674,1003720008
1079673,1003720008
1004353,1003720006
1087814,1003720005
1087796,1003720004
1087815,1003720003
1004352,1003720001
1088339,1003670100
1088338,1003670100
1004351,1003670100
1004350,1003670025
1077550,1003670001
1077549,1003670001
1077548,1003670001
1077547,1003670001
1077546,1003670001
1077545,1003670001
1077544,1003670001
1077543,1003670001
1088942,1003620010
1077541,1003620010
1077540,1003620010
1077539,1003620010
1077538,1003620010
1077504,1003620010
1077555,1003620001
1077554,1003620001
1077553,1003620001
1077552,1003620001
1077551,1003620001
1077507,1003620001
1004349,1003560100
1085575,1003560001
1082815,1003560001
1078059,1003560001
1078058,1003560001
1078057,1003560001
1078056,1003560001
1078055,1003560001
1078054,1003560001
1078053,1003560001
1078052,1003560001
1078051,1003560001
1078050,1003560001
1078049,1003560001
1078048,1003560001
1078047,1003560001
1078046,1003560001
1078045,1003560001
1077896,1003560001
1084622,1003550077
1004348,1003550075
1004347,1003550074
1004346,1003550073
1004345,1003550072
1004344,1003550071
1077469,1003550070
1077440,1003550070
1004343,1003550069
1004342,1003550067
1004341,1003550065
1004340,1003550062
1004339,1003550062
1004338,1003550061
1088655,1003550057
1079671,1003550054
1079670,1003550054
1079669,1003550054
1004336,1003550053
1004335,1003550052
1004334,1003550051
1004333,1003550049
1004332,1003550048
1083431,1003550046
1083430,1003550046
1004331,1003550045
1004330,1003550044
1004329,1003550041
1077184,1003550040
1077183,1003550040
1004328,1003550039
1004327,1003550038
1004325,1003550001
1004318,1003547501
1004324,1003540108
1004323,1003540080
1004322,1003540038
1004321,1003540037
1004320,1003540036
1004319,1003540034
1077468,1003540031
1077437,1003540031
1004317,1003540029
1004316,1003540028
1004315,1003540027
1087043,1003540026
1004314,1003540022
1004313,1003540020
1004312,1003540015
1004311,1003540014
1004310,1003540012
1004309,1003540001
1088708,1003537503
1087571,1003537502
1087502,1003537501
1004308,1003530083
1084497,1003530082
1004307,1003530080
1004306,1003530079
1004305,1003530075
1086285,1003530069
1004304,1003530060
1004303,1003530059
1004302,1003530057
1004301,1003530054
1075815,1003530052
1004300,1003530051
1004299,1003530049
1004297,1003530044
1004296,1003530043
1004295,1003530042
1004294,1003530041
1079376,1003530040
1087745,1003530039
1004292,1003530034
1087047,1003530032
1004290,1003530027
1004289,1003530024
1004288,1003530023
1004287,1003530022
1004286,1003530020
1004285,1003527501
1087106,1003510001
1083429,1003510001
1083428,1003510001
1088219,1003507502
1004261,1003507501
1004284,1003500080
1079034,1003500079
1004283,1003500078
1004282,1003500077
1004281,1003500075
1004280,1003500073
1004279,1003500071
1004277,1003500067
1004276,1003500066
1004275,1003500065
1004274,1003500064
1004273,1003500063
1004272,1003500062
1004271,1003500061
1004270,1003500060
1004269,1003500057
1004268,1003500056
1004267,1003500055
1004266,1003500054
1004265,1003500051
1004264,1003500050
1004263,1003500048
1004262,1003500046
1087346,1003500041
1004260,1003500039
1004259,1003500039
1004257,1003500037
1004256,1003500036
1004255,1003500035
1004254,1003500034
1004253,1003500033
1087708,1003500031
1004252,1003500030
1004251,1003500029
1004250,1003500028
1088336,1003500026
1083426,1003500025
1004249,1003500023
1004248,1003500023
1004247,1003500021
1004246,1003500020
1004245,1003500018
1004244,1003500017
1004243,1003500016
1004242,1003500014
1004241,1003500012
1004240,1003500008
1004239,1003500007
1004238,1003500006
1004237,1003500004
1088335,1003500002
1004236,1003500002
1004235,1003500001
1004231,1003497502
1086123,1003497501
1086122,1003497501
1086121,1003497501
1086120,1003497501
1086119,1003497501
1086118,1003497501
1086117,1003497501
1086116,1003497501
1086115,1003497501
1086114,1003497501
1086113,1003497501
1086070,1003497501
1081949,1003490037
1081948,1003490037
1081947,1003490037
1081946,1003490037
1081945,1003490037
1083425,1003490033
1004234,1003490032
1004233,1003490030
1004232,1003490029
1004230,1003490027
1004229,1003490026
1004228,1003490025
1004227,1003490024
1004226,1003490023
1004225,1003490022
1004224,1003490021
1004223,1003490020
1004222,1003490019
1004221,1003490018
1004220,1003490017
1004219,1003490016
1004218,1003490015
1004217,1003490014
1004216,1003480077
1004215,1003480076
1004214,1003480075
1004213,1003480074
1004212,1003480073
1076938,1003480072
1076937,1003480072
1004211,1003480071
1004210,1003480070
1004209,1003480069
1004208,1003480067
1004206,1003480064
1087316,1003480056
1004205,1003480055
1004204,1003480053
1004203,1003480051
1004202,1003480050
1004201,1003480049
1004200,1003480048
1088334,1003480046
1004199,1003480046
1004198,1003480045
1004197,1003480044
1004196,1003480043
1004195,1003480040
1004194,1003480039
1004193,1003480038
1004191,1003480036
1004189,1003480033
1004188,1003480032
1004187,1003480031
1004186,1003480030
1004185,1003480029
1004184,1003480028
1004183,1003480027
1004182,1003480026
1004181,1003480025
1004180,1003480024
1004179,1003480023
1004178,1003480022
1004177,1003480021
1004176,1003480020
1004175,1003480019
1082464,1003480018
1004174,1003480017
1004173,1003480016
1004172,1003480015
1004171,1003480014
1004170,1003480013
1004169,1003480012
1004168,1003480011
1004167,1003480010
1004166,1003480009
1004165,1003480008
1004164,1003480007
1004163,1003480006
1004162,1003480005
1004161,1003480004
1004160,1003480003
1004159,1003480002
1088939,1003470080
1004158,1003470080
1077533,1003467501
1077532,1003467501
1077531,1003467501
1004156,1003460095
1077536,1003460039
1004155,1003460037
1004154,1003460001
1088333,1003457502
1087572,1003457501
1088482,1003450058
1004151,1003450048
1004150,1003450036
1004149,1003450035
1004148,1003450034
1004146,1003450029
1004145,1003450027
1004144,1003450026
1004143,1003450025
1004142,1003450024
1004141,1003450020
1004140,1003450018
1004138,1003450014
1004137,1003450013
1004136,1003450012
1004135,1003450011
1004134,1003450010
1004133,1003450009
1004132,1003450007
1004131,1003450006
1004127,1003450002
1004126,1003450001
1004125,1003440173
1004124,1003440172
1004123,1003440171
1004122,1003440170
1004121,1003440169
1004120,1003440168
1004119,1003440154
1079031,1003440152
1079028,1003440152
1004118,1003440151
1088332,1003440150
1004117,1003440150
1004116,1003440149
1004115,1003440147
1004114,1003440146
1004113,1003440145
1004112,1003440144
1004111,1003440141
1004110,1003440139
1004109,1003440138
1004108,1003440076
1004107,1003440073
1004106,1003440072
1004105,1003440069
1004104,1003440068
1004103,1003440067
1004102,1003440066
1004101,1003440065
1004100,1003440064
1004099,1003440063
1079668,1003440060
1079667,1003440060
1079666,1003440060
1079665,1003440060
1004098,1003440056
1079261,1003440046
1077229,1003440046
1086549,1003440044
1004097,1003440043
1086574,1003440041
1004096,1003440040
1004095,1003440017
1004094,1003440013
1087345,1003440010
1004091,1003440001
1075794,1003437501
1089345,1003430070
1089387,1003430068
1004086,1003430067
1004085,1003430066
1004084,1003430065
1004083,1003430062
1077610,1003430061
1077600,1003430061
1004082,1003430060
1004081,1003430050
1086094,1003430043
1004080,1003430001
1004079,1003420065
1004078,1003420060
1004077,1003410075
1088770,1003410070
1088330,1003410070
1077609,1003410070
1077598,1003410070
1083423,1003410058
1083422,1003410058
1086073,1003410026
