ZoneDist1,BldgClass,YearBuilt,BBL,APPBBL
R7-2,C7,1920,1020310005,0
R7-2,C7,1920,1020310007,0
R7-2,C7,1920,1020310010,0
R7-2,C7,1920,1020310012,0
R7-2,C7,1920,1020310014,1020310014
R7-2,C7,1920,1020310017,0
R7-2,D9,1920,1020310018,0
R7-2,C7,1920,1020310020,1020310021
R7-2,C1,1920,1020310023,0
R7-2,C7,1920,1020310029,0
R7-2,C7,1920,1020310031,0
R7-2,C7,1920,1020310033,0
R7-2,C7,1920,1020310035,0
R7-2,C7,1920,1020310037,0
R7-2,C1,1920,1020310038,1020310038
R7-2,V1,0,1020310044,1020310044
R7-2,C1,1920,1020310053,0
R7-2,D4,1910,1020310054,0
R7-2,V1,0,1020320001,0
R7-2,V1,0,1020320002,0
R7-2,V1,0,1020320003,0
R7-2,C1,1920,1020320004,0
R7-2,C4,1920,1020320005,0
R7-2,C4,1920,1020320006,0
R7-2,C4,1920,1020320007,0
R7-2,C4,1920,1020320008,0
R7-2,C4,1920,1020320009,0
R7-2,C1,1940,1020320010,0
R7-2,C1,1920,1020320013,0
R7-2,I5,1973,1020320017,0
R7-2,C1,1920,1020320019,0
R7-2,D9,2010,1020320023,0
R7-2,C7,1920,1020320029,0
R7-2,D7,1920,1020320030,0
R7-2,D7,1920,1020320031,0
R7-2,C7,1920,1020320032,0
R7-2,C7,1920,1020320033,0
R7-2,D6,1972,1020320034,0
R7-2,D1,1920,1020320043,0
R7-2,C7,1910,1020320055,0
R7-2,C1,1920,1020320056,0
R7-2,C1,1920,1020320058,0
R7-2,C1,1920,1020320060,0
R7-2,D1,1900,1020320061,1020320061
R7-2,Y2,1997,1020330001,1020330001
R7-2,C4,1910,1020330009,0
R7-2,C4,1910,1020330010,0
R7-2,C1,1920,1020330011,0
R7-2,C1,1920,1020330018,0
R7-2,C1,1920,1020330020,0
R7-2,C1,1921,1020330021,0
R7-2,C1,1920,1020330023,0
R7-2,C6,1926,1020330024,0
R7-2,C1,1920,1020330026,0
R7-2,C1,1920,1020330027,0
C6-4,RM,1909,1000787507,1000780010
C6-4,RM,1908,1000787508,1000780028
C6-4,R1,1900,1000787509,1000780026
C6-4,RM,1929,1000787510,1000780019
C5-5,K4,1910,1000790002,0
C5-5,V1,0,1000790003,0
C5-5,D6,1910,1000790004,0
C5-5,D6,1920,1000790006,0
C5-5,HS,1920,1000790010,0
C5-5,O6,1903,1000790014,0
C5-5,T9,1910,1000790015,0
C5-5,U0,0,1000790016,0
C5-5,U0,0,1000790018,0
C5-5,U0,0,1000790019,0
C5-5,K4,1909,1000790025,0
C5-5,D5,1909,1000790026,0
C5-5,V1,0,1000790027,0
C5-5,RM,1920,1000797501,1000790028
C5-5,RM,1900,1000797502,1000790001
C5-5,RM,1906,1000797503,1000790008
C5-5,O4,1916,1000800001,0
C5-5,H1,1961,1000800004,1000800012
C6-4,O4,2006,1000840036,0
C6-4,RM,1930,1000847501,1000840001
C5-3,O7,1935,1000860001,0
C5-3,Z8,1900,1000870001,0
C5-3,O6,1918,1000880001,0
C5-3,O7,1930,1000880002,0
C5-3,M3,1933,1000880004,0
C5-3,O6,1907,1000880005,0
C5-3,K2,1951,1000880008,0
C5-3,O6,1912,1000880010,0
C5-3,M1,1900,1000880011,0
C5-3,D8,2006,1000880014,1000880014
C5-3,O4,1927,1000880018,0
C5-5,O6,1873,1000890001,0
C5-5,K4,1960,1000890002,0
C5-5,H2,2016,1000890003,0
C5-5,O4,1961,1000890012,0
C5-5,K3,2001,1000900001,1000900001
C5-5,V1,0,1000900007,1000900007
C5-5,K4,1913,1000900012,1000900013
C5-5,D6,2016,1000900013,1000900013
C5-5,H1,0,1000900014,1000900014
C5-5,D8,2013,1000900016,1000900016
C5-5,D7,2012,1000900017,1000900017
C5-5,Z9,2001,1000900022,0
C5-5,S5,1900,1000900023,0
C5-5,S5,1900,1000900024,0
R7-2,C7,1920,1020330029,0
R7-2,C7,1920,1020330031,0
R7-2,C7,1920,1020330033,0
R7-2,C4,1920,1020330034,0
R7-2,C7,1920,1020330036,0
R7-2,D9,1920,1020330038,1020330038
R7-2,RM,1903,1020337501,1020330012
R7-2,R4,1930,1020337502,1020330054
R7-2,C7,1920,1020340003,0
R7-2,V1,0,1020340015,0
R7-2,V1,0,1020340016,0
R7-2,V1,0,1020340017,0
R7-2,C1,1920,1020340019,0
R7-2,C1,1920,1020340021,0
R7-2,C1,1920,1020340022,0
R7-2,C1,1920,1020340024,0
R7-2,C1,1920,1020340025,0
R7-2,C1,1920,1020340027,0
R7-2,D7,2005,1020340029,0
R7-2,C1,1920,1020340032,0
R7-2,C4,1910,1020340033,0
R7-2,C7,1999,1020340034,0
R7-2,C7,1920,1020340035,0
R7-2,C7,1920,1020340036,0
R7-2,C4,1920,1020340038,0
R7-2,C4,1920,1020340039,0
R7-2,C4,1920,1020340040,0
R7-2,D1,1940,1020340041,0
R7-2,C1,1906,1020340045,0
R7-2,C1,1910,1020340047,0
R7-2,C1,1910,1020340048,0
R7-2,C1,1910,1020340050,0
R7-2,C1,1910,1020340052,0
R7-2,C1,1910,1020340053,0
R7-2,C1,1910,1020340055,0
R7-2,C1,1910,1020340056,0
R7-2,C1,1910,1020340058,0
R7-2,C1,1910,1020340060,0
R7-2,C7,1920,1020340061,0
R7-2,C7,1920,1020340063,0
R7-2,C7,1920,1020340064,0
R7-2,RM,1920,1020347501,1020340001
R7-2,R1,2008,1020347502,1020340018
R7-2,C7,1928,1020350001,0
R7-2,C7,1920,1020360001,0
R7-2,C1,1920,1020360005,0
R7-2,C1,1920,1020360010,0
R7-2,C1,1920,1020360013,1020360013
R7-2,C1,1920,1020360016,1020360013
R7-2,C1,1920,1020360018,0
R7-2,C1,1920,1020360019,0
R7-2,C1,1920,1020360021,0
R7-2,C1,1920,1020360022,0
R7-2,C1,1920,1020360024,0
PARK,Q2,0,1020360025,0
R7-2,V1,0,1020360029,0
R7-2,D1,1929,1020360038,0
R7-2,Q2,0,1020360044,0
R7-2,M3,1920,1020360047,0
R7-2,M3,1920,1020360049,0
R7-2,C1,1920,1020360053,0
R7-2,C1,1920,1020360056,0
R7-2,C6,1920,1020360057,0
R7-2,D7,1920,1020360061,1020360061
R7-2,C7,1920,1020360064,0
R7-2,D3,1968,1020370001,0
R7-2,M1,1968,1020370005,0
R7-2,C7,1936,1020370011,0
PARK,Q1,0,1020370023,0
R7-2,D7,1992,1020380001,1020380001
R7-2,C1,1920,1020380005,0
R7-2,C1,1920,1020380007,0
R7-2,C7,1920,1020380009,0
R7-2,H4,1960,1020380012,0
R7-2,D7,0,1020380055,1020380055
R7-2,C7,1920,1020380061,0
R7-2,RM,0,1020387501,1020380055
R7-2,C7,1920,1020390001,1020390001
R7-2,C6,1920,1020390005,0
R7-2,D9,2007,1020390010,1020390010
R7-2,G7,1920,1020390015,0
R7-2,Z3,1951,1020390045,0
R7-2,D1,1920,1020390055,1020390055
R7-2,D1,1920,1020390058,1020390058
R7-2,C7,1920,1020390061,0
R7-2,V1,0,1020390063,0
R7-2,K4,2001,1020400003,1020400003
R7-2,C7,1920,1020400004,0
R7-2,N2,2010,1020400005,0
R7-2,N2,2010,1020400006,0
R7-2,O5,1920,1020400007,0
R7-2,G1,1925,1020400021,0
R7-2,K9,1920,1020400023,0
C8-3,G7,0,1020400040,0
C8-3,G7,0,1020400043,0
C8-3,G6,0,1020400048,0
C8-3,G6,0,1020400061,0
C8-3,G6,0,1020400062,0
C8-3,C7,1920,1020400063,0
C8-3,C7,1920,1020400064,0
R7-2,B9,1910,1020410001,0
R7-2,A9,1901,1020410002,0
R7-2,A9,1901,1020410003,0
R7-2,A9,1901,1020410004,0
R7-2,C3,1901,1020410005,0
R7-2,B1,1901,1020410006,0
R7-2,C5,1920,1020410008,0
R7-2,A9,1901,1020410009,0
R7-2,A9,1901,1020410010,0
R7-2,B1,1901,1020410011,0
R7-2,A9,1901,1020410012,0
R7-2,C5,1953,1020410013,0
R7-2,C5,1953,1020410014,0
R7-2,C5,1901,1020410024,0
R7-2,A5,1901,1020410025,0
R7-2,B1,1901,1020410026,0
R7-2,B1,1901,1020410027,0
R7-2,B9,1901,1020410028,0
R7-2,C3,1901,1020410029,0
R7-2,C3,1920,1020410030,0
R7-2,C1,1920,1020410031,0
R7-2,C0,1901,1020410036,0
R7-2,C3,1901,1020410037,0
R7-2,C0,1901,1020410038,0
R7-2,A9,1901,1020410039,0
R7-2,C1,1920,1020410040,0
R7-2,C5,1920,1020410041,0
R7-2,B1,1901,1020410042,0
R7-2,C2,1920,1020410043,0
R7-2,B1,1901,1020410044,0
R7-2,C5,1959,1020410045,0
R7-2,A9,1901,1020410046,0
R7-2,C7,1920,1020410047,0
R7-2,C7,1920,1020410048,0
R7-2,B3,1901,1020410057,0
R7-2,A9,1901,1020410058,0
R7-2,S3,1901,1020410059,0
R7-2,M1,1920,1020410060,0
R7-2,C2,1901,1020410063,0
R7-2,C2,1920,1020410064,0
R7-2,A9,1900,1020410065,0
R7-2,A9,1901,1020410066,0
R7-2,B1,1901,1020410067,0
R7-2,C1,1920,1020410068,0
R7-2,C3,1920,1020410072,0
R7-2,A5,1901,1020410101,0
R7-2,A4,1901,1020410102,0
R7-2,A4,1901,1020410103,0
R7-2,A4,1901,1020410104,0
R7-2,B1,1901,1020410124,0
R7-2,C3,1920,1020410125,0
R7-2,A9,1901,1020410126,0
R7-2,C5,1920,1020410127,0
R7-2,C3,1901,1020410128,0
R7-2,A9,1910,1020410129,0
R7-2,A9,1901,1020410130,0
R7-2,C1,1901,1020410131,0
R7-2,C1,1901,1020410132,0
R7-2,R1,1901,1020417501,1020410007
R7-2,R2,1994,1020417502,1020410016
R7-2,RM,1894,1020417503,1020410056
R7-2,RM,2006,1020417504,1020410052
R7-2,R6,1901,1020417505,1020410123
R7-2,C2,1920,1020420001,0
R7-2,C3,1920,1020420003,0
R7-2,C3,1910,1020420005,0
R7-2,B1,1899,1020420006,0
R7-2,B1,1899,1020420007,0
R7-2,C3,1920,1020420008,0
R7-2,C0,1899,1020420009,0
R7-2,A9,1899,1020420010,0
R7-2,C3,1899,1020420011,0
R7-2,B1,1899,1020420019,0
R7-2,B1,1899,1020420020,0
R7-2,C3,1932,1020420021,0
R7-2,C0,1899,1020420022,0
R7-2,B1,1899,1020420023,0
R7-2,B1,1899,1020420024,0
R7-2,B1,1899,1020420025,0
R7-2,B1,1899,1020420026,0
R7-2,M1,1926,1020420027,0
R7-2,A9,1899,1020420028,0
R7-2,A9,1899,1020420029,0
R7-2,Q2,0,1020420030,0
R7-2,W1,1958,1020420035,0
R7-2,A9,1899,1020420101,0
R7-2,C2,1899,1020420102,0
R7-2,C3,1920,1020420106,0
R7-2,C5,1899,1020420108,0
R7-2,A9,1899,1020420110,0
R7-2,C0,1899,1020420120,0
R7-2,B1,1899,1020420122,0
R7-2,B1,1899,1020420124,0
R7-2,R1,1900,1020427501,1020420004
R7-2,R2,1896,1020427502,1020420012
R7-2,R6,1920,1020427503,1020420002
R7-2,C7,1920,1020430001,0
R7-2,C7,1920,1020430002,0
R7-2,C7,1910,1020430003,0
R7-2,C7,1920,1020430004,0
R7-2,M1,1958,1020430005,0
R7-2,D1,2009,1020430007,1020430007
R7-2,C0,1930,1020430009,0
R7-2,M1,1930,1020430010,0
R7-2,C7,1910,1020430011,0
R7-2,C7,1920,1020430012,0
R7-2,C7,1920,1020430013,0
R7-2,C7,1920,1020430014,0
R7-2,C7,1920,1020430015,0
R7-2,C7,1932,1020430016,0
R7-2,C7,1925,1020430017,0
R7-2,C7,1910,1020430018,0
R7-2,D6,2015,1020430019,0
R7-2,D6,2016,1020430020,0
R7-2,D6,2016,1020430021,0
R7-2,C4,1910,1020430022,0
R7-2,C1,1920,1020430023,0
R7-2,C1,1920,1020430024,0
R7-2,C4,1920,1020430025,0
R7-2,D3,1980,1020430029,0
R7-2,R1,1920,1020437501,1020430026
R7-2,R1,1920,1020437502,1020430027
R7-2,RM,1920,1020437503,1020430028
R7-2,C7,1920,1020440002,0
C5-5,RM,1896,1000907501,1000900004
C5-5,RM,1923,1000907502,1000900020
C5-5,RM,0,1000907503,1000900014
C5-5,Z9,0,1000909014,1000900014
C6-4,O9,1935,1000910009,0
C6-4,K2,1900,1000910011,0
C5-5,O5,1929,1000910013,0
C6-4,RM,1919,1000917501,1000910008
C6-4,RM,1940,1000917502,1000910001
C5-5,RM,1900,1000917503,1000910012
C6-4,D5,1908,1000920003,0
C6-4,O4,1951,1000920005,0
C6-4,G1,1925,1000920010,0
C6-4,K4,1920,1000920013,0
C6-4,H2,2012,1000920014,0
C6-4,D9,1935,1000920017,0
C5-5,K2,1900,1000920023,0
C5-5,O3,1910,1000920024,0
C5-5,K4,1900,1000920026,0
C5-5,S4,1900,1000920027,0
C5-5,S3,1900,1000920028,0
C5-5,K4,1900,1000920029,0
C5-5,O9,1915,1000920030,0
C6-4,O5,1925,1000920032,0
C6-4,G1,1963,1000920034,0
C6-4,RH,2013,1000927501,1000920001
C6-4,O4,1927,1000930001,0
C6-4,K4,1900,1000930024,0
C6-4,L8,1900,1000930025,0
C6-4,L9,1900,1000930026,0
C6-4,C7,1900,1000930028,0
C6-4,M1,1920,1000930029,0
C6-4,Y1,1920,1000930030,0
C6-4,D9,1973,1000930034,0
C6-4,RC,1955,1000937501,1000930020
R8,D4,1971,1000940001,1000940001
R8,Q1,0,1000940002,1000940001
C6-4,O3,1970,1000940025,0
C6-4,D3,1981,1000950027,0
C6-4,U7,0,1000950043,0
C6-2A,Z9,0,1000950101,0
C6-2A,RM,1983,1000957501,0
C6-2A,K6,1983,1000960001,0
C6-2A,K4,1983,1000960005,0
C6-2A,K4,1980,1000960008,0
C6-2A,K4,1983,1000960012,0
C6-2A,U7,0,1000960013,0
C6-2A,D7,1900,1000970001,0
R7-2,V1,0,1020440004,0
R7-2,C4,1910,1020440007,0
R7-2,C7,1900,1020440009,0
R7-2,C7,1920,1020440010,0
R7-2,K1,1997,1020440011,0
R7-2,K1,1997,1020440012,0
R7-2,C7,1920,1020440013,0
R7-2,S5,1920,1020440014,0
R7-2,C7,1915,1020440015,0
R7-2,C7,1920,1020440016,0
R7-2,C5,1920,1020440017,1020440017
R7-2,G1,1920,1020440020,0
R7-2,C1,1920,1020440022,1020440022
R7-2,RM,2003,1020447501,1020440033
R7-2,R4,1920,1020447502,0
C4-4D,C7,1910,1020450011,0
C4-4D,V1,0,1020450013,0
C4-4D,V1,0,1020450014,0
R8,M1,1970,1020450024,0
R8,C4,1910,1020450025,0
R8,C4,1910,1020450026,0
R8,C3,1910,1020450027,1020450027
R7-2,C7,1910,1020450029,0
R7-2,C4,1910,1020450030,0
R7-2,D1,1910,1020450031,0
R7-2,D1,1910,1020450036,0
R8,C4,1910,1020450037,0
R8,C4,1910,1020450038,0
R7-2,C6,1910,1020450051,0
R7-2,D7,2005,1020450054,1020450054
R7-2,C4,1910,1020450057,0
R8,C4,1910,1020450058,0
R8,V1,0,1020450059,0
R8,C4,1910,1020450060,0
R7-2,C7,1910,1020450069,0
R7-2,C7,1910,1020450072,0
R7-2,C7,1910,1020450073,0
R7-2,C5,1910,1020450074,0
R7-2,C7,1910,1020450075,0
R7-2,C7,1910,1020450076,0
R8,C1,1910,1020450077,0
R8,C1,1910,1020450079,0
R8,D1,1930,1020450083,0
R8,C4,1910,1020450086,0
R7-2,V1,0,1020450089,0
R7-2,V1,0,1020450090,0
R7-2,C7,1910,1020450091,0
R7-2,C7,1900,1020450092,0
R7-2,C7,1910,1020450096,1020450096
R7-2,C4,1910,1020450097,0
R8,Q1,0,1020450098,0
R8,C1,1910,1020450100,0
R8,D1,1930,1020450102,0
R8,C1,1910,1020450127,0
R8,C3,1910,1020450227,1020450027
C4-4D,RM,2005,1020457501,1020450021
R8,RM,2005,1020457502,1020450042
R8,RM,2007,1020457503,1020450082
R7-2,R1,1910,1020457504,1020450088
R8,R4,2005,1020457505,1020450028
R7-2,D7,1910,1020460007,0
R7-2,C7,1900,1020460015,0
R8,C4,1910,1020460018,0
R8,C1,1910,1020460020,0
R8,C1,1910,1020460022,0
R8,C7,1910,1020460024,0
R8,C1,1910,1020460025,0
R7-2,C7,1910,1020460028,0
R7-2,C7,1910,1020460029,0
R7-2,C7,1910,1020460030,0
R7-2,C7,1910,1020460031,0
R7-2,C7,1910,1020460032,0
R7-2,C7,1910,1020460033,0
R7-2,C4,1910,1020460034,0
R7-2,V1,0,1020460035,0
R7-2,C1,1910,1020460039,0
R8,C4,1910,1020460041,0
R8,C1,1910,1020460043,0
R8,V1,0,1020460049,0
R8,C6,1910,1020460050,0
R8,C1,1910,1020460051,0
R8,C1,1910,1020460053,0
R7-2,C7,1920,1020460056,0
R7-2,C7,1910,1020460063,1020460063
R7-2,V1,0,1020460127,0
R8,R4,1921,1020467501,1020460001
R8,C6,1910,1020470001,0
R8,C1,1910,1020470003,0
R8,C4,1910,1020470004,0
R8,M1,1956,1020470005,0
R7-2,D6,1910,1020470007,1020470007
R7-2,D6,1910,1020470008,1020470007
R7-2,D6,1930,1020470009,1020470007
R7-2,V1,0,1020470010,0
R7-2,V1,0,1020470011,0
R7-2,D9,1993,1020470012,1020470012
R8,C4,1910,1020470020,0
R8,C7,1910,1020470021,0
R8,D1,1920,1020470023,0
R8,D1,1929,1020470025,0
R7-2,C7,1910,1020470029,0
R7-2,C7,1910,1020470030,0
R7-2,C4,1910,1020470031,0
R7-2,C7,1910,1020470032,0
C8-3,C7,1910,1020470033,0
C8-3,S2,1920,1020470034,0
C8-3,K4,1910,1020470036,0
C8-3,G9,1910,1020470037,0
C8-3,V1,0,1020470044,0
R7-2,M1,1946,1020480001,0
R7-2,D1,1930,1020480011,0
R7-2,D7,1920,1020480016,0
R7-2,D7,1914,1020480021,0
R7-2,D1,1914,1020480025,0
R7-2,C7,1910,1020480033,0
R7-2,V1,0,1020480035,0
R7-2,C4,1910,1020480037,0
R7-2,C4,1910,1020480038,0
R7-2,C4,1910,1020480039,0
R7-2,C4,1910,1020480040,0
R7-2,C7,1910,1020480041,0
R7-2,C4,1910,1020480042,0
R7-2,C1,1910,1020480043,1020480043
R7-2,C1,1910,1020480044,1020480044
R7-2,C4,1910,1020480045,0
R7-2,C4,1910,1020480046,0
R7-2,C1,1910,1020480047,1020480047
R7-2,C4,1910,1020480141,0
R7-2,R1,2006,1020487501,1020480036
R7-2,R1,2008,1020487502,1020480034
R6A,M1,1926,1020500001,0
R6A,V1,0,1020500004,0
R6A,D1,1920,1020500007,0
R6A,D1,1920,1020500011,0
R6A,D1,1920,1020500015,0
R6A,A4,1899,1020500019,0
R6A,C1,1910,1020500020,0
R6A,B1,1899,1020500021,0
R6A,A4,1899,1020500022,0
R6A,A4,1899,1020500023,0
R6A,I5,1910,1020500024,0
R6A,A4,1899,1020500025,0
R6A,A5,1910,1020500026,0
R6A,A4,1899,1020500027,0
R6A,A5,1899,1020500028,0
R6A,C0,1910,1020500029,0
R6A,B1,1899,1020500030,0
R6A,B1,1899,1020500031,0
R6A,C2,1910,1020500032,0
R6A,A4,1899,1020500033,0
R6A,M9,1930,1020500037,0
R6A,C1,1910,1020500039,0
R6A,C4,1910,1020500040,0
R6A,C4,1910,1020500041,0
R6A,M1,1926,1020500042,0
R6A,O2,1910,1020500047,0
R6A,B1,1899,1020500048,0
R6A,C5,1910,1020500049,0
R6A,C2,1910,1020500050,0
R6A,C2,1910,1020500051,0
R6A,C1,1920,1020500052,0
R6A,C4,1910,1020500053,0
R6A,C4,1920,1020500054,0
R6A,C3,1910,1020500055,0
R6A,B9,1899,1020500061,0
R6A,A9,1899,1020500062,0
R6A,W8,1910,1020500064,0
R6A,B1,1899,1020500065,0
R6A,C0,1899,1020500066,0
R6A,B1,1899,1020500067,0
R6A,A4,1899,1020500068,0
R6A,B1,1899,1020500069,0
R6A,B1,1899,1020500070,0
R6A,C0,1910,1020500071,0
R6A,B1,1899,1020500072,0
R6A,B1,1899,1020500073,0
R6A,A4,1899,1020500074,0
R6A,C0,1910,1020500075,0
R6A,A9,1901,1020500076,0
R6A,C0,1901,1020500077,0
R6A,A7,1899,1020500078,0
R6A,A9,1901,1020500079,0
R6A,A9,1915,1020500080,0
R6A,A9,1901,1020500081,0
R6A,B9,1901,1020500082,0
R6A,A9,1901,1020500083,0
R6A,M3,1910,1020500084,0
R6A,A4,1899,1020500093,0
R6A,B9,1899,1020500094,0
R6A,A4,1899,1020500095,0
R6A,A4,1899,1020500096,0
R6A,A4,1899,1020500097,0
R6A,D1,1951,1020500100,0
R6A,B1,1901,1020500101,0
R6A,C1,1910,1020500102,0
R6A,B9,1899,1020500103,0
R6A,C3,1920,1020500104,0
R6A,C5,1920,1020500105,0
R6A,C0,1899,1020500106,0
R6A,B2,1920,1020500107,0
R6A,B9,1920,1020500108,0
R6A,C5,1910,1020500109,0
R6A,A9,1901,1020500110,0
R6A,B1,1901,1020500111,0
R6A,C2,1920,1020500112,0
R6A,D1,1921,1020500113,0
R6A,D1,1930,1020500118,0
R7A,D7,1930,1020500131,0
R7A,V1,0,1020500136,0
R7A,G1,1930,1020500140,0
R6A,C3,1910,1020500147,0
R6A,C7,1920,1020500148,0
R7A,V1,0,1020500149,0
R6A,A4,1920,1020500150,0
R6A,C5,1920,1020500151,0
R6A,S3,1920,1020500152,0
R6A,C5,1920,1020500153,0
R6A,C3,1920,1020500155,0
R7A,V1,0,1020500156,0
R7A,W3,1910,1020500157,0
R6A,V1,0,1020500158,0
R7A,W4,1977,1020500160,0
R6A,A4,1920,1020500161,0
R6A,B9,1920,1020500162,0
R6A,M1,1920,1020500163,0
R6A,V1,0,1020500164,0
R6A,A5,1899,1020500166,0
R6A,B1,1899,1020500168,0
R6A,B1,1899,1020500171,0
R6A,B1,1899,1020500173,0
R6A,B1,1899,1020500175,0
R6A,B9,1901,1020500178,0
R6A,A9,1901,1020500180,0
R6A,B9,1899,1020500181,0
R7A,M1,1952,1020500183,0
R6A,B3,1899,1020500184,0
R6A,A9,1899,1020500187,0
R6A,A9,1899,1020500188,0
R6A,C5,1920,1020500189,0
R6A,C5,1910,1020500190,0
R6A,A4,1899,1020500193,0
R6A,B9,1899,1020500195,0
R6A,B9,1899,1020500201,0
R6A,C2,1910,1020500203,0
R6A,C0,1899,1020500206,0
R6A,B9,1899,1020500208,0
R6A,R1,1900,1020507501,1020500186
R6A,R6,1899,1020507502,1020500063
R7A,D7,1966,1020510001,0
R7A,C1,1920,1020510004,0
R7A,G7,0,1020510006,0
R7A,C1,1920,1020510007,0
R7A,C4,1910,1020510008,0
R7A,C4,1910,1020510011,0
R7A,C4,1910,1020510012,0
R7A,C4,1910,1020510013,0
R7A,C4,1910,1020510014,0
R7A,C4,1926,1020510015,0
R7A,D6,1930,1020510020,0
R7A,D1,2002,1020510025,0
R7A,C1,1939,1020510029,0
R7A,D1,1920,1020510031,0
R7A,C1,1910,1020510033,0
R7A,D1,1915,1020510035,0
R7A,D1,1915,1020510039,0
R7A,C6,1920,1020510043,0
R7A,C6,1920,1020510045,0
R8A,D7,1900,1020510054,0
R8A,C5,1910,1020510055,0
R8A,C5,1910,1020510056,0
R8A,S9,1910,1020510057,0
R8A,S4,1910,1020510058,0
R8A,B9,1910,1020510059,0
R8A,C7,1910,1020510060,0
R6A,C0,1901,1020510061,0
R6A,A4,1899,1020510062,0
R6A,C0,1901,1020510063,0
R6A,C1,1926,1020510064,1020510064
R6A,C1,1926,1020510066,1020510064
R6A,C0,1910,1020510069,0
R6A,B1,1901,1020510070,0
R6A,C3,1901,1020510071,0
R6A,A4,1901,1020510072,0
R6A,C2,1910,1020510073,0
R6A,M1,1910,1020510074,0
R6A,C5,1901,1020510075,0
R6A,C3,1901,1020510076,0
R6A,C0,1901,1020510077,0
R6A,C0,1901,1020510078,0
R6A,C5,1901,1020510079,0
R6A,B1,1901,1020510080,0
R7A,C1,1910,1020510081,0
R7A,C1,1910,1020510083,0
R7A,C1,1920,1020510085,0
R7A,C7,1910,1020510087,0
R7A,C1,1910,1020510089,0
R7A,C1,1910,1020510091,0
R7A,C1,1910,1020510093,0
R7A,D1,1920,1020510098,0
R6A,C5,1910,1020510103,0
R6A,C5,1930,1020510104,0
R6A,B1,1901,1020510105,0
R6A,C1,1901,1020510106,0
R6A,B1,1901,1020510107,0
R6A,A9,1899,1020510108,0
R6A,A9,1899,1020510110,0
R6A,C5,1910,1020510111,0
R6A,B9,1901,1020510113,0
R6A,C0,1901,1020510114,0
R6A,B9,1901,1020510115,0
R6A,A4,1901,1020510116,0
R6A,C0,1901,1020510117,0
R6A,B1,2012,1020510118,0
R6A,B9,1901,1020510119,0
R6A,C5,1901,1020510120,0
R6A,C5,1901,1020510121,0
R6A,C5,1901,1020510122,0
R6A,B9,1901,1020510123,0
R6A,B9,1901,1020510124,0
C6-2A,D5,1900,1000970002,0
C6-2A,L8,1830,1000970003,0
C6-2A,L8,1830,1000970004,0
C6-2A,L8,1900,1000970005,0
C6-2A,L8,1900,1000970006,0
C6-2A,L8,1900,1000970007,0
C6-2A,K4,1830,1000970008,0
C6-2A,L8,1900,1000970009,0
C6-2A,D7,1860,1000970010,1000970010
C6-2A,L8,1920,1000970013,0
C6-2A,S3,1920,1000970015,0
C6-2A,S1,1900,1000970017,0
C6-2A,D7,2004,1000970018,1000970018
C6-2A,D7,1900,1000970024,1000970024
C6-2A,C7,1900,1000970026,1000970026
C6-2A,C7,1900,1000970030,1000970026
C6-2A,O2,1900,1000970031,0
C6-2A,D7,2004,1000970032,1000970032
C6-2A,C1,1900,1000970033,0
C6-2A,S4,1900,1000970035,0
C6-2A,S2,1901,1000970036,0
C6-2A,K4,1900,1000970043,0
C6-2A,A9,1998,1000970044,1000970044
C6-2A,A9,1901,1000970045,0
C6-2A,W8,1900,1000970049,0
C6-2A,W3,1989,1000970051,0
C6-2A,B1,1900,1000970055,0
C6-2A,S4,1900,1000970057,0
C6-2A,A9,1988,1000970144,1000970044
C6-2A,R1,1900,1000977501,1000970056
C6-2A,R4,1900,1000977502,1000970046
C6-2A,RM,1910,1000977503,1000970037
C6-2A,RR,1999,1000977504,1000970042
C6-2A,G6,0,1000980001,0
C6-4,I1,1968,1001000001,1001000001
C6-4,D4,1901,1001000026,0
C6-4,RM,1900,1001007501,1001000003
C6-4,RM,2007,1001007502,1001000012
C6-4,D4,1900,1001010001,0
C6-4,W6,1900,1001010002,0
C6-4,W6,1968,1001020001,0
C6-2A,C0,2008,1001060002,1001060002
R6A,B1,1901,1020510135,0
R6A,B9,1901,1020510136,0
R6A,A5,1901,1020510137,0
R6A,B1,1901,1020510138,0
R6A,A4,1901,1020510139,0
R6A,B9,1901,1020510140,0
R6A,B9,1901,1020510141,0
R6A,B9,1901,1020510142,0
R6A,B9,1910,1020510143,0
R6A,C5,1901,1020510144,0
R6A,B9,1910,1020510145,0
R6A,B9,1920,1020510146,0
R6A,B9,1910,1020510147,0
R6A,C4,1920,1020510149,0
R8A,RM,2001,1020517501,1020510129
PARK,Q1,1937,1020520001,0
R8A,D4,1957,1020530001,0
R8A,D1,1920,1020530009,0
R8A,D1,1920,1020530014,0
R8A,D1,1920,1020530020,0
R8A,D1,1920,1020530024,0
R8A,D1,1902,1020530026,0
R8A,D1,1930,1020530033,0
R7A,K1,1993,1020530044,0
R7A,K1,1975,1020530052,0
R7A,D1,1920,1020530058,0
R7A,S9,1910,1020530059,0
R7A,S4,1910,1020530060,0
R7A,C0,1910,1020530061,0
R7A,S3,1910,1020530062,0
R7A,M1,1910,1020530063,0
R7A,B9,1910,1020530065,0
R7A,C3,1910,1020530067,0
R7A,C3,1920,1020530068,0
R7A,A4,1920,1020530069,0
R7A,B1,1920,1020530070,0
R7A,C3,1920,1020530071,0
R7A,C0,1920,1020530072,0
